UserID,Gender,CSIPPA,CSIPBC,CSIPDE,CSIPFG,CSIPHI,CSIPJK,CSIPLM,CSIPNO,CSIPTOT,CSIPPA.ip,CSIPBC.ip,CSIPDE.ip,CSIPFG.ip,CSIPHI.ip,CSIPJK.ip,CSIPLM.ip,CSIPNO.ip
403023533,1,1,1,10,7,9,6,5,3,42,-0.796972293,-0.796972293,0.890733739,0.328165062,0.703210846,0.140642169,-0.046880723,-0.421926508
403175595,0,13,8,16,16,11,3,9,8,84,0.295140668,-0.295140668,0.64930947,0.64930947,0.059028134,-0.885422004,-0.177084401,-0.295140668
403420398,1,14,17,12,12,11,13,9,12,100,0.250872603,0.752617809,-0.083624201,-0.083624201,-0.250872603,0.083624201,-0.585369407,-0.083624201
403626461,0,0,2,6,6,11,12,12,5,54,-1.036164901,-0.729153079,-0.115129433,-0.115129433,0.652400123,0.805906034,0.805906034,-0.268635345
403810642,1,0,2,2,2,4,1,0,0,11,-0.455573452,0.207078842,0.207078842,0.207078842,0.869731135,-0.124247305,-0.455573452,-0.455573452
404086601,1,9,12,14,11,6,4,5,7,68,0.059028134,0.413196935,0.64930947,0.295140668,-0.295140668,-0.531253202,-0.413196935,-0.177084401
406061298,0,14,12,15,3,8,14,17,11,94,0.216569025,0.024063225,0.312821925,-0.842212874,-0.360948374,0.216569025,0.505327724,-0.072189675
406861295,0,1,0,1,4,6,1,1,0,14,-0.208514414,-0.486533633,-0.208514414,0.625543242,1.18158168,-0.208514414,-0.208514414,-0.486533633
407016105,1,3,4,6,2,8,8,9,6,46,-0.494413232,-0.314626602,0.044946657,-0.674199862,0.404519917,0.404519917,0.584306547,0.044946657
408850257,0,1,1,2,1,7,6,11,1,30,-0.472055183,-0.472055183,-0.300398753,-0.472055183,0.557883398,0.386226968,1.244509119,-0.472055183
411222706,0,22,23,17,17,17,19,17,16,148,0.431638491,0.554963774,-0.184987925,-0.184987925,-0.184987925,0.061662642,-0.184987925,-0.308313208
412074506,0,13,12,15,14,9,11,12,14,100,0.051097613,-0.051097613,0.255488065,0.153292839,-0.357683291,-0.153292839,-0.051097613,0.153292839
415212226,1,6,3,0,1,1,0,2,3,16,1.154700538,0.288675135,-0.577350269,-0.288675135,-0.288675135,-0.577350269,-4.16E-17,0.288675135
416475218,0,4,15,19,20,23,23,22,10,136,-1.444444444,-0.222222222,0.222222222,0.333333333,0.666666667,0.666666667,0.555555556,-0.777777778
416950901,1,13,3,4,7,1,3,7,8,46,0.978145723,-0.371020792,-0.23610414,0.168645814,-0.640854094,-0.371020792,0.168645814,0.303562466
418515463,1,10,11,14,10,8,9,12,8,82,-0.040064154,0.120192462,0.60096231,-0.040064154,-0.360577386,-0.20032077,0.280449078,-0.360577386
420178119,0,3,2,11,5,0,5,4,2,32,-0.162221421,-0.324442842,1.135549948,0.162221421,-0.648885685,0.162221421,0,-0.324442842
421159841,0,7,3,3,3,11,8,9,10,54,0.0316386,-0.474578998,-0.474578998,-0.474578998,0.537856198,0.158192999,0.284747399,0.411301798
421863783,0,16,19,14,15,12,11,4,7,98,0.510605938,0.919090689,0.238282771,0.374444355,-0.034040396,-0.170201979,-1.123333064,-0.714848313
424301778,0,5,3,1,4,0,2,7,3,25,0.388987616,-0.025932508,-0.440852631,0.181527554,-0.648312693,-0.233392569,0.803907739,-0.025932508
427925908,0,7,5,4,16,17,14,10,12,85,-0.421086614,-0.653410263,-0.769572087,0.624369807,0.740531631,0.392046158,-0.07260114,0.159722509
429513155,1,2,5,14,8,8,8,11,4,60,-0.623752775,-0.283523989,0.73716237,0.056704798,0.056704798,0.056704798,0.396933584,-0.396933584
437444952,0,3,7,20,9,11,9,5,8,72,-0.650791373,-0.216930458,1.193117518,-5.55E-17,0.216930458,-4.16E-17,-0.433860916,-0.108465229
437835044,0,9,2,14,6,10,11,13,8,73,-0.015417492,-0.878797069,0.601282205,-0.385437311,0.107922447,0.231262387,0.477942265,-0.138757432
442072470,0,7,5,4,9,12,4,5,9,55,0.017378825,-0.260682375,-0.399712975,0.295440025,0.712531824,-0.399712975,-0.260682375,0.295440025
447622529,1,5,5,0,3,2,4,0,7,26,0.254083903,0.254083903,-0.471870106,-0.0362977,-0.181488502,0.108893101,-0.471870106,0.544465506
448031372,0,10,4,2,2,4,10,12,11,55,0.391438155,-0.360123103,-0.610643522,-0.610643522,-0.360123103,0.391438155,0.641958575,0.516698365
449391023,1,2,3,0,1,7,5,4,8,30,-0.331088639,-0.141895131,-0.709475655,-0.520282147,0.614878901,0.236491885,0.047298377,0.804072409
450751296,0,2,4,5,4,8,2,5,3,33,-0.475350165,-0.027961774,0.195732421,-0.027961774,0.866815007,-0.475350165,0.195732421,-0.25165597
452634902,0,19,23,14,11,12,12,7,11,109,0.581772054,1.014718698,0.040588748,-0.284121235,-0.175884574,-0.175884574,-0.71706788,-0.284121235
453652930,1,0,0,0,0,0,0,1,0,1,-0.125988158,-0.125988158,-0.125988158,-0.125988158,-0.125988158,-0.125988158,0.881917104,-0.125988158
454363406,0,4,4,2,13,14,8,5,2,52,-0.29934217,-0.29934217,-0.538815906,0.778289642,0.89802651,0.179605302,-0.179605302,-0.538815906
454682219,0,5,7,19,10,10,7,14,5,77,-0.605419522,-0.343616486,1.227201734,0.049088069,0.049088069,-0.343616486,0.572694143,-0.605419522
457356566,1,4,14,9,4,2,0,1,3,37,-0.08536103,1.280415446,0.597527208,-0.08536103,-0.358516325,-0.63167162,-0.495093972,-0.221938677
466080938,0,13,9,9,7,10,9,10,8,75,0.723419247,-0.074836474,-0.074836474,-0.473964335,0.124727456,-0.074836474,0.124727456,-0.274400404
472606860,0,0,3,3,10,12,11,13,6,58,-1.154471772,-0.676759314,-0.676759314,0.437903086,0.756378057,0.597140571,0.915615543,-0.199046857
473095794,0,2,2,5,3,12,10,5,3,42,-0.6094494,-0.6094494,-0.046880723,-0.421926508,1.265779524,0.890733739,-0.046880723,-0.421926508
474930139,0,15,4,2,1,11,12,19,13,77,0.599598025,-0.627486305,-0.850592547,-0.962145667,0.153385541,0.264938662,1.045810508,0.376491783
476621122,0,3,5,12,6,12,9,9,8,64,-0.668153105,-0.400891863,0.534522484,-0.267261242,0.534522484,0.133630621,0.133630621,0
478075064,0,3,10,16,22,24,17,14,7,113,-1.009345399,-0.374251665,0.170114393,0.714480451,0.895935804,0.260842069,-0.01134096,-0.646434694
478398164,0,1,3,3,1,5,2,8,4,27,-0.510907774,-0.080669649,-0.080669649,-0.510907774,0.349568477,-0.295788711,0.994925665,0.134449414
482837507,1,1,6,16,22,12,9,3,0,69,-0.907420663,-0.31239072,0.877669166,1.591705097,0.401645211,0.044627246,-0.669408686,-1.026426651
484241655,1,1,0,0,1,1,2,4,1,10,-0.077382323,-0.386911616,-0.386911616,-0.077382323,-0.077382323,0.23214697,0.851205556,-0.077382323
489572641,1,12,13,15,13,12,11,15,15,106,-0.20161946,-0.040323892,0.282267243,-0.040323892,-0.20161946,-0.362915027,0.282267243,0.282267243
495252046,0,7,0,0,1,0,12,24,14,58,-0.025326603,-0.734471486,-0.734471486,-0.633165074,-0.734471486,0.481205457,1.6968824,0.68381828
495821213,0,2,5,11,15,9,3,4,1,50,-0.63399302,-0.186468535,0.708580434,1.305279746,0.410230777,-0.484818191,-0.335643363,-0.783167848
495856593,0,0,9,14,17,10,7,4,0,61,-0.918878965,0.165699485,0.768243069,1.129769219,0.286208202,-0.075317948,-0.436844098,-0.918878965
499445289,1,7,3,3,11,7,5,8,7,51,0.117363132,-0.633760911,-0.633760911,0.868487175,0.117363132,-0.25819889,0.305144142,0.117363132
500154986,0,0,2,6,2,1,1,0,0,12,-0.480384461,0.160128154,1.441153384,0.160128154,-0.160128154,-0.160128154,-0.480384461,-0.480384461
500667290,0,5,5,15,13,16,18,19,11,102,-0.973035472,-0.973035472,0.282494169,0.031388241,0.408047133,0.659153062,0.784706026,-0.219717687
503264590,0,8,11,11,14,9,7,10,6,76,-0.284747399,0.284747399,0.284747399,0.854242196,-0.0949158,-0.474578998,0.0949158,-0.664410597
507375088,1,24,23,21,23,18,19,17,20,165,0.582161605,0.409669277,0.064684623,0.409669277,-0.452792359,-0.280300032,-0.625284686,-0.107807705
510088920,0,4,1,5,13,9,4,10,2,48,-0.316227766,-0.790569415,-0.158113883,1.106797181,0.474341649,-0.316227766,0.632455532,-0.632455532
511074493,1,6,9,10,15,13,13,17,15,98,-0.690460221,-0.359039315,-0.248565679,0.303802497,0.082855226,0.082855226,0.524749768,0.303802497
515335780,1,1,2,6,6,6,5,11,8,45,-0.719158724,-0.563664946,0.058310167,0.058310167,0.058310167,-0.097183611,0.835779058,0.369297723
516559653,1,2,12,18,4,4,0,3,2,45,-0.441681274,0.776749826,1.507808486,-0.197995054,-0.197995054,-0.685367494,-0.319838164,-0.441681274
518781953,1,20,17,16,12,14,15,11,12,117,0.628625412,0.277764717,0.160811152,-0.307003108,-0.073095978,0.043857587,-0.423956673,-0.307003108
521773880,1,6,3,0,0,0,1,7,4,21,0.577878978,0.064208775,-0.449461428,-0.449461428,-0.449461428,-0.278238027,0.749102379,0.235432176
525183506,1,2,10,12,14,17,20,19,15,109,-1.190450286,-0.37121568,-0.166407029,0.038401622,0.345614599,0.652827576,0.55042325,0.140805948
525356764,0,1,3,11,18,21,17,18,7,96,-1.146829277,-0.938314863,-0.104257207,0.625543242,0.938314863,0.521286035,0.625543242,-0.521286035
527477069,0,1,0,2,0,5,5,9,3,25,-0.484529133,-0.712542843,-0.256515423,-0.712542843,0.427525706,0.427525706,1.339580545,-0.028501714
531151710,1,2,7,7,5,6,6,8,7,48,-0.632455532,0.158113883,0.158113883,-0.158113883,0,-6.94E-18,0.316227766,0.158113883
533309036,0,6,7,20,19,17,17,15,6,107,-0.880793248,-0.761363655,0.791221054,0.671791461,0.432932275,0.432932275,0.194073089,-0.880793248
535383101,1,2,1,8,14,12,12,19,7,75,-0.850971373,-0.966357322,-0.15865568,0.533660014,0.302888116,0.302888116,1.110589758,-0.274041629
537435576,1,7,6,19,15,15,17,17,18,114,-0.805866521,-0.917020524,0.527981514,0.083365502,0.083365502,0.305673508,0.305673508,0.416827511
549537247,0,4,1,9,5,3,5,10,4,41,-0.202927231,-0.744066514,0.698971574,-0.02254747,-0.383306992,-0.02254747,0.879351335,-0.202927231
559265322,1,2,3,7,3,2,0,1,3,21,-0.146868374,0.088121024,1.028078617,0.088121024,-0.146868374,-0.61684717,-0.381857772,0.088121024
560326668,0,1,0,1,0,9,14,17,5,47,-0.616721239,-0.743228159,-0.616721239,-0.743228159,0.395334127,1.027868731,1.407389493,-0.110693556
563211664,0,2,6,11,18,13,9,12,1,72,-0.85518611,-0.366508333,0.244338889,1.099524999,0.488677777,-2.78E-17,0.366508333,-0.977355555
563546393,0,1,3,7,19,18,11,14,5,78,-0.870927053,-0.671858012,-0.273719931,0.920694313,0.821159793,0.12441815,0.423021712,-0.472788972
564832410,0,0,1,0,1,5,5,4,5,21,-0.558265866,-0.345593155,-0.558265866,-0.345593155,0.505097688,0.505097688,0.292424978,0.505097688
567154363,1,4,5,4,8,4,3,3,7,38,-0.143182188,0.047727396,-0.143182188,0.620456148,-0.143182188,-0.334091772,-0.334091772,0.429546564
568278720,1,5,6,19,19,19,10,12,7,97,-0.86413245,-0.742850702,0.833812013,0.833812013,0.833812013,-0.257723713,-0.015160218,-0.621568955
569337483,0,4,5,9,9,19,13,15,5,79,-0.694867995,-0.576592591,-0.103490978,-0.103490978,1.079263056,0.369610635,0.606161442,-0.576592591
572103198,1,6,11,13,9,17,10,12,11,89,-0.607224185,-0.014810346,0.22215519,-0.251775882,0.696086261,-0.133293114,0.103672422,-0.014810346
572909320,1,6,10,11,14,16,20,16,11,104,-1.043498389,-0.447213595,-0.298142397,0.149071198,0.447213595,1.043498389,0.447213595,-0.298142397
575186766,1,3,7,15,14,20,14,6,0,79,-0.682453573,-0.285389676,0.508738118,0.409472144,1.005067989,0.409472144,-0.38465565,-0.980251496
575268424,1,2,2,5,3,3,2,4,0,21,-0.166389581,-0.166389581,0.632280409,0.099833749,0.099833749,-0.166389581,0.366057079,-0.698836242
577089598,1,0,2,1,1,7,1,5,2,19,-0.53978144,-0.085228648,-0.312505044,-0.312505044,1.051153331,-0.312505044,0.596600539,-0.085228648
577410356,0,22,22,23,21,20,21,18,16,163,0.297380857,0.297380857,0.480384461,0.114377253,-0.068626352,0.114377253,-0.43463356,-0.800640769
577844772,0,3,1,2,2,1,0,3,2,14,0.377964473,-0.226778684,0.075592895,0.075592895,-0.226778684,-0.529150262,0.377964473,0.075592895
582368188,1,5,15,18,9,3,1,4,2,57,-0.261106217,0.967628923,1.336249465,0.230387839,-0.506853245,-0.752600273,-0.383979731,-0.629726759
587574027,0,23,21,19,18,18,22,16,16,153,0.7166792,0.346780258,-0.023118684,-0.208068155,-0.208068155,0.531729729,-0.577967097,-0.577967097
587957116,0,3,0,0,0,0,3,5,2,13,0.362856519,-0.428830431,-0.428830431,-0.428830431,-0.428830431,0.362856519,0.890647818,0.098960869
598491156,0,13,9,1,0,1,9,18,9,60,0.587136564,0.160128154,-0.693888666,-0.800640769,-0.693888666,0.160128154,1.120897077,0.160128154
599084894,0,6,4,3,2,6,6,6,6,39,0.223952671,-0.174185411,-0.373254451,-0.572323492,0.223952671,0.223952671,0.223952671,0.223952671
602072038,0,24,21,19,19,19,20,11,17,150,0.608503967,0.260787415,0.028976379,0.028976379,0.028976379,0.144881897,-0.898267761,-0.202834656
604747362,1,4,2,5,15,14,14,23,14,91,-0.816379327,-1.037770331,-0.705683825,0.401271195,0.290575693,0.290575693,1.286835211,0.290575693
620799977,1,1,3,5,7,16,19,22,8,81,-0.959281519,-0.749028035,-0.538774552,-0.328521068,0.617619608,0.932999834,1.248380059,-0.223394326
622524047,0,11,3,0,3,12,22,16,13,80,0.097128586,-0.679900104,-0.971285862,-0.679900104,0.194257172,1.165543035,0.582771517,0.291385759
625048011,1,22,21,20,19,16,15,9,12,134,0.649001879,0.525382473,0.401763068,0.278143662,-0.092714554,-0.21633396,-0.958050392,-0.587192176
626921679,0,6,5,0,2,6,3,4,3,29,0.486221414,0.281496608,-0.742127422,-0.33267781,0.486221414,-0.127953004,0.076771802,-0.127953004
629404382,0,3,2,2,5,9,6,11,7,45,-0.454485838,-0.6276233,-0.6276233,-0.108210914,0.584338935,0.064926548,0.930613859,0.23806401
632734512,1,0,0,0,3,4,4,4,4,19,-0.53978144,-0.53978144,-0.53978144,0.142047747,0.369324143,0.369324143,0.369324143,0.369324143
635334296,0,1,2,0,4,14,16,20,10,67,-0.791322792,-0.684024786,-0.898620798,-0.469428775,0.603551282,0.818147293,1.247339316,0.174359259
637032679,0,7,0,2,6,8,6,11,4,44,0.25819889,-0.946729262,-0.602464076,0.086066297,0.430331483,0.086066297,0.946729262,-0.25819889
638413699,1,3,7,13,10,4,6,9,3,55,-0.585949576,0.018901599,0.926178363,0.472539981,-0.434736782,-0.132311195,0.321327187,-0.585949576
638563972,1,1,4,5,9,6,4,5,1,35,-0.690946221,-0.076771802,0.127953004,0.946852228,0.33267781,-0.076771802,0.127953004,-0.690946221
640312215,0,5,4,3,12,19,17,15,1,76,-0.538815906,-0.658552774,-0.778289642,0.29934217,1.137500246,0.89802651,0.658552774,-1.017763378
643506370,0,8,0,4,0,0,1,8,1,22,1.02105494,-0.534838302,0.243108319,-0.534838302,-0.534838302,-0.340351647,1.02105494,-0.340351647
646729198,1,4,6,10,16,16,5,9,8,74,-0.686773437,-0.425145461,0.098110491,0.882994419,0.882994419,-0.555959449,-0.032703497,-0.163517485
647207288,0,5,7,11,15,11,3,5,0,57,-0.273802072,-0.016106004,0.499286131,1.014678266,0.499286131,-0.53149814,-0.273802072,-0.918042241
649716094,0,3,4,10,10,17,17,14,3,78,-0.759734921,-0.647181599,0.02813833,0.02813833,0.816011581,0.816011581,0.478351617,-0.759734921
649793984,0,3,8,20,21,20,13,6,1,92,-0.877876225,-0.361478446,0.877876225,0.981155781,0.877876225,0.154919334,-0.568037557,-1.084435337
650393676,0,4,1,1,1,4,5,12,3,31,0.020281848,-0.466482501,-0.466482501,-0.466482501,0.020281848,0.182536631,1.318320111,-0.141972935
651901361,1,6,8,20,22,20,14,22,12,124,-1.014144974,-0.800640769,0.480384461,0.693888666,0.480384461,-0.160128154,0.693888666,-0.373632359
655995591,0,12,1,4,3,0,2,7,7,36,1.063321808,-0.496216844,-0.070888121,-0.212664362,-0.637993085,-0.354440603,0.354440603,0.354440603
660763643,0,0,1,5,10,10,6,16,7,55,-0.937878546,-0.801459849,-0.255785058,0.42630843,0.42630843,-0.11936636,1.244820616,0.017052337
662705417,0,6,5,11,9,17,17,13,6,84,-0.592156525,-0.723746864,0.065795169,-0.197385508,0.855337203,0.855337203,0.328975847,-0.592156525
667302083,1,0,3,9,6,2,0,0,0,20,-0.56254395,0.11250879,1.462614271,0.787561531,-0.11250879,-0.56254395,-0.56254395,-0.56254395
669325222,1,0,2,5,10,8,3,3,3,34,-0.690008715,-0.365298731,0.121766244,0.933541202,0.608831219,-0.20294374,-0.20294374,-0.20294374
669793020,0,15,8,6,13,15,12,17,14,100,0.247840799,-0.446113437,-0.644386076,0.04956816,0.247840799,-0.04956816,0.446113437,0.148704479
670394812,0,4,19,22,23,22,11,3,3,107,-0.877628288,0.526576973,0.807418025,0.901031709,0.807418025,-0.2223325,-0.971241972,-0.971241972
671173554,0,24,21,22,23,18,18,18,19,163,0.503378163,0.086789338,0.22565228,0.364515222,-0.329799486,-0.329799486,-0.329799486,-0.190936545
673145205,0,7,2,2,0,1,3,6,6,27,0.779806602,-0.295788711,-0.295788711,-0.726026837,-0.510907774,-0.080669649,0.56468754,0.56468754
673272928,1,0,1,4,15,17,11,14,7,69,-1.041279629,-0.920551556,-0.558367337,0.769641465,1.011097611,0.286729173,0.648913392,-0.196183119
674478804,0,3,4,5,6,11,8,5,3,45,-0.398646358,-0.246781079,-0.0949158,0.05694948,0.816275876,0.360680038,-0.0949158,-0.398646358
677660983,0,0,4,17,19,21,16,20,4,101,-1.319050512,-0.901133518,0.457096712,0.666055209,0.875013706,0.352617463,0.770534457,-0.901133518
683252595,0,2,6,14,15,15,10,9,3,74,-0.851836568,-0.381857772,0.558099821,0.67559452,0.67559452,0.088121024,-0.029373675,-0.734341869
683694673,0,24,23,22,18,17,17,15,18,154,0.704670994,0.556319206,0.407967418,-0.185439735,-0.333791524,-0.333791524,-0.6304951,-0.185439735
685258433,0,1,3,17,20,16,10,4,0,71,-0.879164869,-0.655884902,0.907074865,1.241994815,0.795434881,0.125594981,-0.544244919,-0.990804852
685575235,0,2,1,0,3,9,14,20,8,57,-0.594827915,-0.710891898,-0.826955882,-0.478763932,0.217619969,0.797939886,1.494323786,0.101555985
685629363,0,4,0,5,1,10,14,18,3,55,-0.330362943,-0.789998342,-0.215454093,-0.675089492,0.359090155,0.818725554,1.278360953,-0.445271793
685702796,1,24,24,22,23,22,20,15,19,169,0.536336028,0.536336028,0.163232704,0.349784366,0.163232704,-0.20987062,-1.142628929,-0.396422282
691381472,0,4,13,10,14,13,18,17,7,96,-0.724285968,0.090535746,-0.181071492,0.181071492,0.090535746,0.543214476,0.45267873,-0.45267873
708202166,1,12,10,8,2,1,3,4,5,45,0.872719786,0.598925343,0.325130901,-0.496252427,-0.633149648,-0.359355206,-0.222457985,-0.085560763
711734775,0,8,9,6,5,2,1,3,3,37,0.46094956,0.597527208,0.187794265,0.051216618,-0.358516325,-0.495093972,-0.221938677,-0.221938677
716720930,1,2,7,15,17,16,14,12,3,86,-1.014173279,-0.434645691,0.49259845,0.724409485,0.608503967,0.376692932,0.144881897,-0.898267761
716799692,1,24,18,16,14,14,16,7,14,123,0.998532955,0.303901334,0.072357461,-0.159186413,-0.159186413,0.072357461,-0.969589971,-0.159186413
718471353,0,10,9,9,13,20,19,16,13,109,-0.478636491,-0.610674143,-0.610674143,-0.082523533,0.841740035,0.709702383,0.313589425,-0.082523533
721897004,0,2,4,7,7,12,10,11,3,56,-0.89802651,-0.538815906,2.43E-17,2.78E-17,0.89802651,0.538815906,0.718421208,-0.718421208
732221767,0,3,6,13,10,12,10,13,7,74,-0.680161952,-0.353684215,0.408097171,0.081619434,0.299271259,0.081619434,0.408097171,-0.244858303
735506382,1,8,6,5,14,15,14,17,10,89,-0.381113502,-0.625026144,-0.746982465,0.350624422,0.472580743,0.350624422,0.716493385,-0.137200861
735787789,1,14,9,18,8,5,5,9,3,71,0.603006384,0.014707473,1.073645513,-0.102952309,-0.455931656,-0.455931656,0.014707473,-0.691251221
739959140,1,24,18,18,8,17,15,9,14,123,1.041279629,0.316911191,0.316911191,-0.890369538,0.196183119,-0.045273027,-0.769641465,-0.1660011
740177485,0,3,3,12,4,12,7,7,3,51,-0.420695502,-0.420695502,0.701159169,-0.296044983,0.701159169,0.077906574,0.077906574,-0.420695502
741953092,1,4,1,1,3,2,4,3,4,22,0.308313208,-0.431638491,-0.431638491,0.061662642,-0.184987925,0.308313208,0.061662642,0.308313208
744367295,0,6,4,1,3,8,14,17,5,58,-0.150007501,-0.390019501,-0.750037503,-0.510025502,0.0900045,0.810040503,1.170058504,-0.270013501
744455745,1,12,14,18,18,17,15,15,13,122,-0.701934021,-0.269974624,0.593944172,0.593944172,0.377964473,-0.053994925,-0.053994925,-0.485954322
746215446,0,3,1,1,8,7,3,6,5,34,-0.197796943,-0.514272052,-0.514272052,0.593390829,0.435153275,-0.197796943,0.27691572,0.118678166
747307039,1,20,16,18,21,17,14,2,12,120,0.454545455,0.090909091,0.272727273,0.545454545,0.181818182,-0.090909091,-1.181818182,-0.272727273
751515968,0,1,0,4,5,2,2,11,0,25,-0.423021712,-0.622090752,0.174185411,0.373254451,-0.223952671,-0.223952671,1.567668696,-0.622090752
756237644,0,2,3,15,13,16,15,14,8,86,-0.910089193,-0.806079,0.442043322,0.234022935,0.546053516,0.442043322,0.338033129,-0.286028032
757112915,1,9,3,2,2,1,4,0,0,21,0.982405514,0.05778856,-0.096314266,-0.096314266,-0.250417092,0.211891385,-0.404519917,-0.404519917
766540519,1,23,12,12,10,9,15,14,17,112,1.161895004,-0.25819889,-0.25819889,-0.516397779,-0.645497224,0.129099445,-2.78E-17,0.387298335
767440297,1,6,13,16,19,23,17,15,6,115,-1.077984332,-0.176982502,0.209161139,0.59530478,1.110162969,0.337875686,0.080446592,-1.077984332
769027110,0,12,9,4,7,8,8,15,12,75,0.443014314,-0.063287759,-0.907124547,-0.400822474,-0.232055117,-0.232055117,0.949316387,0.443014314
769277355,0,4,3,10,6,19,11,20,13,86,-0.654269146,-0.751197908,-0.072696572,-0.460411621,0.799662289,0.024232191,0.896591052,0.218089715
769418091,0,14,21,24,24,24,24,18,20,169,-0.94593595,-0.016595368,0.381693454,0.381693454,0.381693454,0.381693454,-0.414884189,-0.149358308
771005474,0,1,0,9,4,5,15,19,0,53,-0.624578455,-0.735614625,0.263710903,-0.291469946,-0.180433776,0.929927923,1.374072602,-0.735614625
771966065,1,3,4,5,2,3,10,11,9,47,-0.431056405,-0.281123742,-0.13119108,-0.580989067,-0.431056405,0.618472233,0.768404896,0.46853957
778174000,0,6,4,8,17,22,13,20,5,95,-0.641074679,-0.859312868,-0.42283649,0.559235358,1.10483083,0.122758981,0.886592641,-0.750193773
778216956,0,1,2,5,12,13,3,4,0,40,-0.609994281,-0.457495711,-4.16E-17,1.067489992,1.219988563,-0.304997141,-0.15249857,-0.762492852
779033749,0,1,2,1,3,2,0,2,1,12,-0.160128154,0.160128154,-0.160128154,0.480384461,0.160128154,-0.480384461,0.160128154,-0.160128154
779348362,1,1,1,2,3,2,2,10,4,25,-0.393017626,-0.393017626,-0.208068155,-0.023118684,-0.208068155,-0.208068155,1.271527612,0.161830787
784053899,0,3,13,18,10,13,5,3,0,65,-0.678915893,0.645798044,1.308155012,0.248383863,0.645798044,-0.413973105,-0.678915893,-1.076330074
784641938,0,6,4,13,9,5,7,14,10,68,-0.323423114,-0.582161605,0.582161605,0.064684623,-0.452792359,-0.194053868,0.71153085,0.194053868
786511346,0,5,11,14,18,16,10,15,7,96,-0.782623792,-0.111803399,0.223606798,0.670820393,0.447213595,-0.223606798,0.335410197,-0.559016994
787960423,1,0,4,3,8,8,3,8,0,34,-0.690008715,-0.040588748,-0.20294374,0.608831219,0.608831219,-0.20294374,0.608831219,-0.690008715
789427817,0,5,1,2,7,18,17,19,11,80,-0.515710623,-0.928279122,-0.825136997,-0.309426374,0.825136997,0.721994872,0.928279122,0.103142125
790377744,0,2,6,8,12,20,15,15,7,85,-1.094411188,-0.586858173,-0.333081666,0.174471349,1.189577379,0.55513611,0.55513611,-0.45996992
795614641,0,5,7,13,13,8,10,14,9,79,-0.739278377,-0.435984684,0.473896396,0.473896396,-0.284337837,0.018955856,0.625543242,-0.132690991
797328205,1,1,2,5,7,4,1,4,5,29,-0.516202728,-0.31955407,0.270391905,0.663689222,0.073743247,-0.516202728,0.073743247,0.270391905
804409037,1,8,2,1,0,1,3,9,2,26,0.875473787,-0.230387839,-0.41469811,-0.599008381,-0.41469811,-0.046077568,1.059784058,-0.230387839
804691174,0,1,8,11,17,21,21,19,13,111,-1.400744868,-0.639174843,-0.312787689,0.339986618,0.77516949,0.77516949,0.557578054,-0.095196253
809194852,0,2,1,0,2,4,2,7,2,20,-0.125988158,-0.377964473,-0.629940788,-0.125988158,0.377964473,-0.125988158,1.133893419,-0.125988158
812513631,0,6,6,6,8,9,14,18,10,77,-0.556971841,-0.556971841,-0.556971841,-0.249677032,-0.096029628,0.672207395,1.286797012,0.057617777
813925350,0,4,0,0,0,3,2,11,6,26,0.119428114,-0.517521829,-0.517521829,-0.517521829,-0.039809371,-0.199046857,1.234090514,0.437903086
828483365,0,16,15,11,15,15,17,12,6,107,0.286224697,0.177186717,-0.258965202,0.177186717,0.177186717,0.395262677,-0.149927222,-0.804155102
829288840,0,1,2,11,1,2,2,6,1,26,-0.41469811,-0.230387839,1.428404601,-0.41469811,-0.230387839,-0.230387839,0.506853245,-0.41469811
837453852,1,7,12,13,13,9,5,9,7,75,-0.25743934,0.284538218,0.392933729,0.392933729,-0.040648317,-0.474230363,-0.040648317,-0.25743934
842267270,0,13,3,6,5,9,14,21,19,90,0.207049852,-0.97609216,-0.621149557,-0.739463758,-0.266206953,0.325364053,1.153563462,0.91693506
845121916,0,0,2,4,2,7,8,7,0,30,-0.709475655,-0.331088639,0.047298377,-0.331088639,0.614878901,0.804072409,0.614878901,-0.709475655
847179072,1,0,1,5,8,13,12,11,2,52,-1.030967061,-0.872356744,-0.237915476,0.237915476,1.030967061,0.872356744,0.713746427,-0.713746427
849224689,1,2,3,6,14,15,12,12,5,69,-0.703794787,-0.597561612,-0.278862086,0.571003318,0.677236494,0.358536967,0.358536967,-0.385095261
850031535,1,7,14,23,20,21,16,20,11,132,-1.189826153,-0.313112146,0.814091578,0.438357004,0.563601862,-0.062622429,0.438357004,-0.68884672
851774931,0,4,7,15,19,12,6,5,3,71,-0.558340586,-0.214746379,0.701504839,1.159630448,0.357910632,-0.329277781,-0.443809184,-0.672871988
856087375,0,1,2,6,3,8,9,15,6,50,-0.661766166,-0.535715468,-0.031512675,-0.40966477,0.220588722,0.34663942,1.10294361,-0.031512675
856409532,1,0,7,12,23,15,7,16,7,87,-1.052633313,-0.375076238,0.108893101,1.173625647,0.399274705,-0.375076238,0.496068573,-0.375076238
857280441,0,0,5,17,21,24,17,16,5,105,-1.348483122,-0.834775266,0.398123588,0.809089873,1.117314586,0.398123588,0.295382017,-0.834775266
858457045,0,10,4,5,3,4,5,13,11,55,0.452308138,-0.416123487,-0.271384883,-0.560862091,-0.416123487,-0.271384883,0.88652395,0.597046742
