UserID,CLOITA,CLOITD,CLOITG,CLOITJ,CLOITM,CLOITP,CLOITC,CLOITF,CLOITI,CLOITL,CLOITO,CLOITB,CLOITE,CLOITH,CLOITK,CLOITN,CLOITTOT,CLOITPA,CLOITBC,CLOITDE,CLOITFG,CLOITHI,CLOITJK,CLOITLM,CLOITNO,CLOITAB,CLOITCD,CLOITEF,CLOITGH,CLOITIJ,CLOITKL,CLOITMN,CLOITOP,CLOITHD,CLOITHS,CLOITFS,CLOITFD,CLOITDOM,CLOITSUB,CLOITFRI,CLOITHOS,CLOITCONTROL,CLOITAFFILIA,NIC,AIN,CLOITA.ip,CLOITD.ip,CLOITG.ip,CLOITJ.ip,CLOITM.ip,CLOITP.ip,CLOITC.ip,CLOITF.ip,CLOITI.ip,CLOITL.ip,CLOITO.ip,CLOITB.ip,CLOITE.ip,CLOITH.ip,CLOITK.ip,CLOITN.ip,CLOITPA.ip,CLOITBC.ip,CLOITDE.ip,CLOITFG.ip,CLOITHI.ip,CLOITJK.ip,CLOITLM.ip,CLOITNO.ip,CLOITAB.ip,CLOITCD.ip,CLOITEF.ip,CLOITGH.ip,CLOITIJ.ip,CLOITKL.ip,CLOITMN.ip,CLOITOP.ip,CLOITHD.ip,CLOITHS.ip,CLOITFS.ip,CLOITFD.ip,CLOITDOM.ip,CLOITSUB.ip,CLOITFRI.ip,CLOITHOS.ip,CLOITCONTROL.ip,CLOITAFFILIA.ip
283986684,7,1,0,6,7,1,5,0,1,4,1,3,3,3,7,7,56,8,8,4,0,4,13,11,8,10,6,3,3,7,11,14,2,15.766,5.6,21.896,18.29,18.002,15.797,25.501,9.757,2.205,15.744,39,1.435897436,0.754829412,-0.539163866,-0.754829412,0.539163866,0.754829412,-0.539163866,0.32349832,-0.754829412,-0.539163866,0.107832773,-0.539163866,-0.107832773,-0.107832773,-0.107832773,0.754829412,0.754829412,0.215665546,0.215665546,-0.646996639,-1.509658825,-0.646996639,1.293993278,0.862662186,0.215665546,0.646996639,-0.215665546,-0.862662186,-0.862662186,-1.11E-16,0.862662186,1.509658825,-1.078327732,0.183100049,-2.009355896,1.505129848,0.727439888,0.087128881,-0.388413649,1.704404813,-1.691033549,0.47554253,3.395438363
287749398,2,4,8,8,6,3,7,4,9,7,7,2,5,8,4,3,87,5,9,9,12,17,12,13,10,4,11,9,16,17,11,9,10,17.493,28.986,28.465,18.2,19.199,36.481,27.23,26.827,-17.282,0.403,59,1.474576271,-0.700821775,-0.293070924,0.522430778,0.522430778,0.114679927,-0.49694635,0.318555352,-0.293070924,0.726306204,0.318555352,0.318555352,-0.700821775,-0.089195499,0.522430778,-0.293070924,-0.49694635,-1.197768125,-0.382266423,-0.382266423,0.229359854,1.248736982,0.229359854,0.433235279,-0.178390997,-1.401643551,0.025484428,-0.382266423,1.044861556,1.248736982,0.025484428,-0.382266423,-0.178390997,-1.158343715,1.184796551,1.078577455,-1.014203789,-1.659698871,1.863676234,-0.022375328,-0.104537124,-3.523375105,0.082161797
289884303,4,1,0,6,9,3,3,2,2,9,4,4,1,1,9,5,63,7,7,2,2,3,15,18,9,8,4,3,1,8,18,14,7,11.155,4.893,30.637,20.583,17.715,19.044,34.574,7.808,-1.329,26.766,45,1.4,0.013441297,-0.631740974,-0.84680173,0.443562811,1.088745082,-0.20161946,-0.20161946,-0.416680217,-0.416680217,1.088745082,0.013441297,0.013441297,-0.631740974,-0.631740974,1.088745082,0.228502054,-0.188178162,-0.188178162,-1.263481947,-1.263481947,-1.04842119,1.532307893,2.177490164,0.241943352,0.026882595,-0.833360433,-1.04842119,-1.478542704,0.026882595,2.177490164,1.317247136,-0.188178162,-1.210066232,-2.556776692,2.979747435,0.817526585,-0.447917792,-0.162102046,3.17779151,-2.578524711,-0.285815746,5.75631622
290504298,2,0,6,8,9,2,5,6,9,6,3,3,2,4,9,4,78,4,8,2,12,13,17,15,7,5,5,8,10,17,15,13,5,10.6,23.017,34.662,16.321,13.808,35.289,30.554,18.002,-21.481,12.552,52,1.5,-0.575179772,-0.97530483,0.225070345,0.625195404,0.825257933,-0.575179772,0.025007816,0.225070345,0.825257933,0.225070345,-0.375117242,-0.375117242,-0.575179772,-0.175054713,0.825257933,-0.175054713,-1.150359544,-0.350109426,-1.550484602,0.450140691,0.65020322,1.450453338,1.050328279,-0.550171956,-0.950297014,-0.950297014,-0.350109426,0.050015632,1.450453338,1.050328279,0.65020322,-0.950297014,-2.036086376,0.44809005,2.777818204,-0.891528646,-2.141369282,2.15617391,1.208877833,-1.302307035,-4.297543192,2.511184868
291841201,6,0,3,6,5,2,1,0,0,5,4,3,1,3,4,5,48,8,4,1,3,3,10,10,9,9,1,1,6,6,9,10,6,8.721,6.479,17.699,18.245,16.07,15.18,22.96,6.126,0.89,16.834,17,1.294117647,0.617560611,-0.772475169,-0.096810101,0.519952139,0.288772727,-0.375693259,-0.517942973,-0.771024368,-0.737422613,0.195333888,0.066213895,-0.154190398,-0.631006483,-0.078644735,-0.072275973,0.322307305,0.241867352,-0.672133371,-1.403481651,-0.867834469,-0.816067348,0.447676166,0.484106615,0.3885212,0.463370213,-1.290418142,-1.40203085,-0.175454836,-0.217470474,0.123057915,0.611080032,-0.309479364,-1.383688188,-1.849383722,0.271452847,0.657662943,-0.363838639,-0.66968788,0.818038451,-2.581006334,0.305849241,3.399044785
292667808,0,1,6,8,4,0,2,6,7,4,5,3,1,5,4,2,58,0,5,2,12,12,12,8,7,3,3,7,11,15,8,6,5,6.403,21.82,22.865,9.676,8.87,29.912,18.971,16.188,-21.042,2.783,40,1.45,-0.770938577,-0.558265866,0.505097688,0.93044311,0.079752267,-0.770938577,-0.345593155,0.505097688,0.717770399,0.079752267,0.292424978,-0.132920444,-0.558265866,0.292424978,0.079752267,-0.345593155,-1.541877154,-0.4785136,-1.116531732,1.010195377,1.010195377,1.010195377,0.159504533,-0.053168178,-0.903859021,-0.903859021,-0.053168178,0.797522666,1.64821351,0.159504533,-0.265840889,-0.4785136,-1.923996848,1.354778337,1.57702132,-1.227919065,-1.98987222,2.485186964,0.158334833,-0.433533321,-4.475059184,0.591868155
293089725,6,4,5,7,4,7,6,1,2,6,4,4,3,6,3,6,74,13,10,7,6,8,10,10,10,10,10,4,11,9,9,10,11,19.755,15.003,19.254,23.082,27.064,22.349,25.399,19.227,4.715,6.172,51,1.450980392,0.282983069,-0.128628668,0.077177201,0.488788938,-0.128628668,0.488788938,0.282983069,-0.746046274,-0.540240405,0.282983069,-0.128628668,-0.128628668,-0.334434537,0.282983069,-0.334434537,0.282983069,0.771772008,0.154354402,-0.463063205,-0.668869073,-0.257257336,0.154354402,0.154354402,0.154354402,0.154354402,0.154354402,-1.080480811,0.36016027,-0.051451467,-0.051451467,0.154354402,0.36016027,0.008901104,-0.969088384,-0.094207636,0.693617229,0.784017457,-0.186357214,0.441350685,-0.828883136,0.970374671,1.270233822
296268359,5,1,4,5,7,2,3,1,1,6,3,3,1,1,5,3,51,7,6,2,5,2,10,13,6,8,4,2,5,6,11,10,5,10.938,7.262,20.82,16.104,15.394,15.588,23.653,9.329,-0.194,14.324,23,1.304347826,0.292519092,-0.577383764,0.09783719,0.247180613,0.7145451,-0.407002397,-0.087001947,-0.56603977,-0.55184541,0.460163434,-0.223132287,-0.185079542,-0.562417535,-0.511807061,0.175262302,-0.138103864,-0.114483305,-0.272081489,-1.139801299,-0.46820258,-1.063652471,0.422442915,1.174708533,-0.361236151,0.107439551,-0.664385712,-1.128457305,-0.413969871,-0.304664797,0.635425736,0.576441236,-0.630134684,-0.982336241,-1.685877184,0.943876882,-0.014816089,-0.747861284,-0.643829544,0.917072319,-1.878187933,-0.104031741,2.795260252
298900925,3,3,2,7,7,3,3,0,0,7,2,3,1,2,5,5,53,6,6,4,2,2,12,14,7,6,6,1,4,7,12,12,5,11.372,4.555,22.885,16.462,15.143,15.946,26.867,9.222,-0.803,17.645,12,1.166666667,-0.2588706,-0.170662005,-0.375634949,0.661930071,0.600210049,-0.219331998,-0.169453661,-0.814110374,-0.790650481,0.509509289,-0.433734576,-0.190837765,-0.684012252,-0.333635245,0.158281849,0.203032285,-0.478202598,-0.360291426,-0.854674257,-1.189745323,-1.124285726,0.82021192,1.109719338,-0.230702291,-0.449708365,-0.340115666,-1.498122626,-0.709270194,-0.12872041,0.667791138,0.803242334,-0.653066574,-1.170097625,-2.478738453,1.106050432,-0.20746852,-1.051923727,-0.757636918,1.233368448,-2.18019274,-0.294286809,3.413561188
306683155,9,7,0,5,4,9,7,3,0,0,6,7,5,0,5,2,69,18,14,12,3,0,10,4,8,16,14,8,0,5,5,6,15,29.834,6.307,12.448,25.355,36.422,9.304,18.987,21.87,27.118,-2.883,48,1.4375,0.976830831,0.560049677,-0.898684365,0.143268522,-0.065122055,0.976830831,0.560049677,-0.273512633,-0.898684365,-0.898684365,0.351659099,0.560049677,0.143268522,-0.898684365,0.143268522,-0.48190321,1.953661663,1.120099353,0.703318199,-1.172196998,-1.79736873,0.286537044,-0.96380642,-0.130244111,1.536880508,1.120099353,-0.130244111,-1.79736873,-0.755415843,-0.755415843,-0.547025266,1.328489931,2.386931722,-2.515873392,-1.236146856,1.453550326,3.071416622,-2.579719055,-0.561873094,0.03891694,5.651135677,-0.600790035
309678713,3,1,1,6,7,2,3,0,0,6,2,3,1,1,5,4,45,5,6,2,1,1,11,13,6,6,4,1,2,6,11,11,4,9.524,2.631,21.037,14.614,13.07,13.008,24.253,6.284,0.062,17.969,2,1,-0.101595381,-0.541006306,-0.472742003,0.440152591,0.855456501,-0.380752212,0.085792791,-0.715240985,-0.691781092,0.348089075,-0.370926439,-0.214744091,-0.632449674,-0.52557292,0.12505989,0.059181583,-0.482347593,-0.1289513,-1.17345598,-1.187982988,-1.217354012,0.565212481,1.203545576,-0.311744855,-0.316339472,-0.455213514,-1.347690659,-0.998314923,-0.251628501,0.473148964,0.914638084,-0.751678651,-1.131490429,-2.555485203,0.969113703,-0.135077888,-1.037962323,-1.157139911,1.080697284,-2.350336678,0.119177589,3.431033962
313662182,5,2,8,9,7,4,3,3,5,9,8,6,5,7,9,9,99,9,9,7,11,12,18,16,17,11,5,8,15,14,18,16,12,17.462,24.31,34.116,28.496,26.23,36.399,40.63,22.376,-10.169,18.254,67,1.47761194,-0.248477492,-0.876210102,0.379255119,0.588499322,0.170010915,-0.457721695,-0.666965898,-0.666965898,-0.248477492,0.588499322,0.379255119,-0.039233288,-0.248477492,0.170010915,0.588499322,0.588499322,-0.706199186,-0.706199186,-1.124687593,-0.28771078,-0.078466576,1.176998644,0.758510237,0.967754441,-0.28771078,-1.543176,-0.91544339,0.549266034,0.340021831,1.176998644,0.758510237,-0.078466576,-1.864182764,-0.431278459,1.6205702,0.444617777,-1.021268646,1.106535659,1.991847883,-1.827695806,-2.127804304,3.819543689
315856145,6,1,5,5,7,8,4,2,2,1,4,4,1,5,5,6,66,14,8,2,7,7,10,8,10,10,5,3,10,7,6,13,12,13.569,13.589,16.907,26.127,25.425,19.459,24.81,13.582,5.966,11.228,45,1.466666667,0.386911616,-0.644852694,0.180558754,0.180558754,0.593264478,0.79961734,-0.025794108,-0.438499832,-0.438499832,-0.644852694,-0.025794108,-0.025794108,-0.644852694,0.180558754,0.180558754,0.386911616,1.186528957,-0.051588216,-1.289705388,-0.257941078,-0.257941078,0.361117509,-0.051588216,0.361117509,0.361117509,-0.670646802,-1.083352526,0.361117509,-0.257941078,-0.46429394,0.980176095,0.773823233,-0.827836094,-0.823709037,-0.139030241,1.763543147,0.966659982,-0.264441193,0.839752972,-1.477176963,1.231101175,2.316929935
321934532,2,1,0,6,5,2,0,0,3,9,2,1,0,1,9,6,47,4,1,1,0,4,15,14,8,3,1,0,1,9,18,11,4,3.262,3.045,28.516,14.341,8.867,19.278,29.701,1.69,-10.411,28.011,33,1.424242424,-0.212323211,-0.438801303,-0.665279395,0.693589157,0.467111065,-0.212323211,-0.665279395,-0.665279395,0.014154881,1.373023433,-0.212323211,-0.438801303,-0.665279395,-0.438801303,1.373023433,0.693589157,-0.424646423,-1.104080699,-1.104080699,-1.330558791,-0.424646423,2.06661259,1.840134498,0.481265946,-0.651124515,-1.104080699,-1.330558791,-1.104080699,0.707744038,2.746046866,1.160700222,-0.424646423,-2.096649247,-2.145794993,3.62282849,0.412501535,-1.336843558,1.021019859,3.381601012,-2.962276825,-2.357863417,6.343877837
325757041,4,1,1,6,7,3,3,1,0,7,2,3,1,1,5,4,49,7,6,2,2,1,11,14,6,7,4,2,2,6,12,11,5,10.231,3.555,21.961,16.245,14.994,13.774,25.56,7.208,1.22,18.352,6,1,0.117820716,-0.661797118,-0.593532815,0.31936178,0.658205931,-0.161336115,-0.111457778,-0.495824888,-0.812571904,0.567505171,-0.370926439,-0.214744091,-0.632449674,-0.52557292,0.12505989,0.059181583,-0.043515399,-0.32620187,-1.294246792,-1.089357703,-1.338144824,0.444421669,1.225711103,-0.311744855,-0.096923375,-0.773254896,-1.128274562,-1.119105735,-0.493210124,0.692565061,0.717387514,-0.532262554,-1.285224529,-2.558934645,0.835388209,0.083333613,-0.801524786,-1.306867807,1.123960672,-2.484062172,0.505343021,3.608022844
329070231,6,1,1,7,7,5,3,0,0,5,2,3,2,1,4,5,52,11,6,3,1,1,11,12,7,9,4,2,2,7,9,12,7,12.352,3.338,20.037,20.431,19.225,12.842,25.078,7.284,6.383,17.794,14,1.357142857,0.489678091,-0.607555832,-0.552239172,0.629609952,0.648823016,0.212529269,-0.103190885,-0.784720164,-0.758219569,0.159864301,-0.427170531,-0.189659985,-0.430182335,-0.572029161,-0.060165064,0.206206476,0.70220736,-0.292850871,-1.037738167,-1.336959336,-1.33024873,0.569444888,0.808687317,-0.220964055,0.300018106,-0.710746717,-1.214902499,-1.124268333,-0.128609616,0.099699237,0.855029492,-0.214641262,-0.797754801,-2.646075695,0.591965783,0.76466158,-0.017873015,-1.377304508,0.96506547,-2.471761349,1.359431493,3.436826819
330257355,1,4,9,8,6,1,4,6,7,3,0,2,3,7,6,4,71,2,6,7,15,14,14,9,4,3,8,9,16,15,9,10,1,12.372,28.082,25.355,9.569,9.664,34.912,20.157,24.878,-25.248,-4.721,49,1.448979592,-0.710106125,-0.090377143,0.942504493,0.735928166,0.322775511,-0.710106125,-0.090377143,0.322775511,0.529351838,-0.29695347,-0.916682452,-0.503529798,-0.29695347,0.529351838,0.322775511,-0.090377143,-1.42021225,-0.593906941,-0.387330614,1.265280004,1.058703677,1.058703677,0.025822041,-1.007059595,-1.213635922,-0.180754286,0.025822041,1.471856331,1.265280004,0.025822041,0.232398368,-1.626788577,-1.35113829,1.89417581,1.330842166,-1.930171735,-2.612725742,2.602913367,-0.445120341,0.5301265,-5.215639109,-0.975246841
335897770,0,9,6,5,6,3,7,7,5,1,0,3,2,6,0,1,61,3,10,11,13,11,5,7,1,3,16,9,12,10,1,7,3,19.502,22.961,13.321,7.938,14.323,22.47,10.912,29.422,-8.147,-18.51,41,1.487804878,-0.789152397,1.073764737,0.452792359,0.245801566,0.452792359,-0.168180019,0.659783152,0.659783152,0.245801566,-0.582161605,-0.789152397,-0.168180019,-0.375170812,0.452792359,-0.789152397,-0.582161605,-0.957332416,0.491603133,0.698593926,1.112575511,0.698593926,-0.543350831,-0.129369245,-1.371314002,-0.957332416,1.733547889,0.28461234,0.905584718,0.491603133,-1.371314002,-0.129369245,-0.957332416,0.673366923,1.389348075,-0.606043167,-1.720274605,-1.003129129,0.683224859,-1.709174723,2.12222485,-1.686353989,-3.831399574
352268618,1,3,8,9,5,1,3,5,8,5,4,3,0,7,4,3,69,2,6,3,13,15,13,10,7,4,6,5,15,17,9,8,5,9.251,24.744,26.127,11.938,11.943,35.098,21.878,18.999,-23.155,2.879,48,1.4375,-0.690293788,-0.273512633,0.768440254,0.976830831,0.143268522,-0.690293788,-0.273512633,0.143268522,0.768440254,0.143268522,-0.065122055,-0.273512633,-0.898684365,0.560049677,-0.065122055,-0.273512633,-1.380587575,-0.547025266,-1.172196998,0.911708776,1.328489931,0.911708776,0.286537044,-0.338634688,-0.96380642,-0.547025266,-0.755415843,1.328489931,1.745271086,0.078146467,-0.130244111,-0.755415843,-1.902371532,1.326223683,1.614427852,-1.342426051,-2.029776321,2.795507498,0.040584065,-0.559372407,-4.825283819,0.599956472
357356521,5,2,0,6,7,5,3,0,0,5,2,3,1,1,4,7,51,10,6,3,0,1,10,12,9,8,5,1,1,6,9,14,7,11.862,1.631,19.113,21.572,19.374,11.211,26.543,6.501,8.163,20.042,38,1.342105263,0.418971916,-0.274498841,-0.736812679,0.650128835,0.881285754,0.418971916,-0.043341922,-0.736812679,-0.736812679,0.418971916,-0.274498841,-0.043341922,-0.50565576,-0.50565576,0.187814997,0.881285754,0.837943831,-0.086683845,-0.780154602,-1.473625358,-1.242468439,0.837943831,1.300257669,0.606786912,0.375629993,-0.317840764,-1.242468439,-1.242468439,-0.086683845,0.606786912,1.762571507,0.144473074,-0.398312266,-2.763278704,1.277806553,1.846221417,0.773739997,-1.113193933,2.430903949,-2.201943021,1.88693393,4.63284697
361656340,2,2,9,7,6,2,4,5,5,8,1,5,1,6,4,4,71,4,9,3,14,11,11,14,5,7,6,6,15,12,12,10,3,12.589,23.406,25.637,12.2,14.301,31.182,24.07,20.872,-16.881,3.198,49,1.448979592,-0.503529798,-0.503529798,0.942504493,0.529351838,0.322775511,-0.503529798,-0.090377143,0.116199184,0.116199184,0.735928166,-0.710106125,0.116199184,-0.710106125,0.322775511,-0.090377143,-0.090377143,-1.007059595,0.025822041,-1.213635922,1.058703677,0.438974695,0.438974695,1.058703677,-0.800483268,-0.387330614,-0.593906941,-0.593906941,1.265280004,0.645551023,0.645551023,0.232398368,-1.213635922,-1.306311227,0.928224904,1.38909669,-1.386669418,-1.654831313,1.832383666,0.363212827,-0.297418267,-3.48721498,0.660631094
363844191,3,2,3,8,7,4,3,3,0,5,2,3,0,1,7,4,55,7,6,2,6,1,15,12,6,6,5,3,4,8,12,11,6,9.741,6.696,23.961,16.462,15.301,18.45,26.275,10.394,-3.149,15.881,37,1.378378378,-0.08935341,-0.312736936,-0.08935341,1.027564219,0.804180693,0.134030115,-0.08935341,-0.08935341,-0.759503988,0.357413641,-0.415399883,-0.170141515,-0.748390044,-0.501750353,0.827203617,0.152447134,0.044676705,-0.259494925,-1.06112698,-0.178706821,-1.261254341,1.854767836,1.161594334,-0.26295275,-0.259494925,-0.402090346,-0.837743454,-0.591103763,0.268060231,1.184617258,0.956627827,-0.281369768,-1.127817721,-1.701614368,2.13850959,0.354687984,-0.540971917,0.350675189,2.011327919,-1.503601831,-0.891647105,3.51492975
364705819,5,3,0,6,7,5,2,1,3,6,6,5,2,3,6,6,66,10,7,5,1,6,12,13,12,10,5,3,3,9,12,13,11,14.341,7.231,24.158,24.648,23.343,18.239,30.785,10.174,5.104,20.611,46,1.434782609,0.183512877,-0.235945127,-0.865132133,0.393241879,0.602970881,0.183512877,-0.445674129,-0.655403131,-0.235945127,0.393241879,0.393241879,0.183512877,-0.445674129,-0.235945127,0.393241879,0.393241879,0.367025754,-0.262161253,-0.681619257,-1.520535265,-0.471890255,0.786483758,0.99621276,0.786483758,0.367025754,-0.681619257,-1.101077261,-1.101077261,0.157296752,0.786483758,0.99621276,0.576754756,-0.679469534,-2.170642739,1.379440079,1.48220729,0.545819728,-0.524637099,2.106622961,-2.2161015,1.070456826,4.322724461
367090662,2,4,6,3,1,3,7,4,3,1,1,1,2,4,4,3,49,5,8,6,10,7,7,2,4,3,11,6,10,6,5,4,4,14.448,16.927,10.524,8.665,14.033,18.453,10.529,20.498,-4.42,-9.969,34,1.441176471,-0.236133887,0.20835343,0.652840748,-0.013890229,-0.458377546,-0.013890229,0.875084407,0.20835343,-0.013890229,-0.458377546,-0.458377546,-0.458377546,-0.236133887,0.20835343,0.20835343,-0.013890229,-0.250024116,0.41670686,-0.027780457,0.861194178,0.194463201,0.194463201,-0.916755093,-0.472267775,-0.694511434,1.083437837,-0.027780457,0.861194178,-0.027780457,-0.250024116,-0.472267775,-0.472267775,0.310168806,0.861110836,-0.561915311,-0.975066273,-0.303418155,0.678898817,-1.082159936,1.133387099,-0.982316972,-2.215547035
369548897,9,4,0,6,9,7,3,0,0,4,6,5,3,2,6,7,71,16,8,7,0,2,12,13,13,14,7,3,2,6,10,16,13,19.8,3.969,21.603,31.662,30.664,13.166,32.627,11.498,17.498,21.129,48,1.479166667,0.927774556,-0.088964683,-0.902356075,0.317731012,0.927774556,0.52107886,-0.292312531,-0.902356075,-0.902356075,-0.088964683,0.317731012,0.114383164,-0.292312531,-0.495660379,0.317731012,0.52107886,1.448853417,-0.177929367,-0.381277215,-1.804712151,-1.398016455,0.635462025,0.838809873,0.838809873,1.042157721,-0.381277215,-1.194668607,-1.398016455,-0.584625063,0.228766329,1.448853417,0.838809873,0.180445797,-3.038753985,0.547081967,2.592557969,1.698412063,-1.859768581,2.097583889,-2.198952791,3.558180644,4.29653668
369727295,5,3,5,5,7,1,5,2,3,4,5,2,1,4,4,5,61,6,7,4,7,7,9,11,10,7,8,3,9,8,8,12,6,13.862,13.372,19.386,19.028,17.906,19.977,23.977,14.988,-2.071,8.989,29,1.448275862,0.195402625,-0.212250068,0.161412292,0.143076075,0.570891464,-0.672974222,0.196353427,-0.427395026,-0.202526368,-0.015023032,0.131157874,-0.453941317,-0.606089669,0.067899531,-0.099534914,0.210477646,-0.477571597,-0.25758789,-0.818339737,-0.265982735,-0.134626836,0.043541161,0.555868433,0.34163552,-0.258538692,-0.01589664,-1.033484695,0.229311823,-0.059450293,-0.114557945,0.78136911,-0.541816348,-0.709563153,-0.742453084,0.279220222,0.245580959,-0.614995681,-0.133283717,0.570897971,-1.092035377,-0.481711963,1.662933347
371242952,3,1,1,5,8,1,0,0,0,9,0,2,1,1,9,5,46,4,2,2,1,1,14,17,5,5,1,1,2,5,18,13,1,5.6,2.631,27.592,13.321,8.07,16.061,29.597,3.78,-7.991,25.817,33,1.393939394,0.028879549,-0.433193237,-0.433193237,0.490952335,1.184061514,-0.433193237,-0.66422963,-0.66422963,-0.66422963,1.415097907,-0.66422963,-0.202156844,-0.433193237,-0.433193237,1.415097907,0.490952335,-0.404313688,-0.866386473,-0.866386473,-1.097422866,-1.097422866,1.906050241,2.59915942,-0.173277295,-0.173277295,-1.097422866,-1.097422866,-0.866386473,-0.173277295,2.830195813,1.675013849,-1.097422866,-1.537142881,-2.223089932,3.543809472,0.246689109,-1.475282887,0.370928929,3.498237543,-2.466429012,-1.846211816,5.964666556
371774356,2,6,3,2,3,2,8,5,7,2,4,1,5,6,3,3,62,4,9,11,8,13,5,5,7,3,14,10,9,9,5,6,6,19.417,21.648,13.766,12.155,16.703,21.315,14.101,25.622,-4.612,-11.521,42,1.476190476,-0.388987616,0.440852631,-0.181527554,-0.388987616,-0.181527554,-0.388987616,0.855772755,0.233392569,0.648312693,-0.388987616,0.025932508,-0.596447677,0.233392569,0.440852631,-0.181527554,-0.181527554,-0.777975231,0.259325077,0.674245201,0.051865015,1.089165324,-0.57051517,-0.57051517,-0.155595046,-0.985435293,1.296625386,0.466785139,0.259325077,0.259325077,-0.57051517,-0.363055108,-0.363055108,0.601997234,1.064840632,-0.570359575,-0.904577734,-0.576842702,0.379963103,-1.116653782,1.273493589,-0.956805805,-2.390147371
371801898,9,1,1,6,7,9,3,0,1,7,8,4,2,6,5,7,76,18,7,3,1,7,11,14,15,13,4,2,7,7,12,14,17,15.397,8.665,22.668,34.096,31.853,19.011,34.872,9.582,12.842,25.29,53,1.433962264,0.882596024,-0.778761197,-0.778761197,0.259587066,0.467256718,0.882596024,-0.363421892,-0.98643085,-0.778761197,0.467256718,0.674926371,-0.155752239,-0.571091545,0.259587066,0.051917413,0.467256718,1.765192048,-0.519174132,-1.349852742,-1.765192048,-0.519174132,0.311504479,0.934513437,1.14218309,0.726843784,-1.14218309,-1.557522395,-0.519174132,-0.519174132,0.519174132,0.934513437,1.557522395,-1.006678641,-2.404710743,0.503287403,2.876536194,1.655127132,-1.011766548,2.282081813,-2.969883703,2.666893679,5.251965516
375028542,5,2,2,5,7,6,3,1,1,7,4,5,2,3,5,4,62,11,8,4,3,4,10,14,8,10,5,3,5,6,12,11,10,14.417,7.817,21.744,21.724,22.411,16.405,27.74,11.371,6.006,16.369,43,1.441860465,0.237253218,-0.395422031,-0.395422031,0.237253218,0.659036718,0.448144968,-0.184530281,-0.60631378,-0.60631378,0.659036718,0.026361469,0.237253218,-0.395422031,-0.184530281,0.237253218,0.026361469,0.685398187,0.052722937,-0.790844061,-1.001735811,-0.790844061,0.474506437,1.318073436,0.052722937,0.474506437,-0.579952312,-1.001735811,-0.579952312,-0.369060562,0.896289936,0.685398187,0.474506437,-0.442503614,-1.834389162,1.102700236,1.098482401,0.617385597,-0.649230251,1.741227731,-1.710859319,1.266615849,3.452087051
376024287,4,4,4,5,4,1,0,4,0,3,2,4,3,8,7,2,55,5,4,7,8,8,12,7,4,8,4,7,12,5,10,6,3,12.341,17.209,17.22,10.428,12.332,22.47,17.281,17.816,-10.138,-0.535,40,1.375,0.125594981,0.125594981,0.125594981,0.348874948,0.125594981,-0.544244919,-0.767524885,0.125594981,-0.767524885,-0.097684985,-0.320964952,0.125594981,-0.097684985,1.018714848,0.795434881,-0.320964952,-0.418649938,-0.641929904,0.027909996,0.251189963,0.251189963,1.144309829,0.027909996,-0.641929904,0.251189963,-0.641929904,0.027909996,1.144309829,-0.418649938,0.697749896,-0.195369971,-0.865209871,-0.515692993,0.571233885,0.573689964,-0.942827569,-1.105626575,1.157985727,-0.00061402,0.118840762,-2.263612302,-0.119454782
381009023,1,1,3,5,8,0,4,4,9,5,3,1,2,8,1,4,59,1,5,3,7,17,6,13,7,2,5,6,11,14,6,12,3,7.969,21.865,22.259,13.059,8.788,27.287,21.059,15.016,-18.499,6.043,41,1.43902439,-0.572621181,-0.572621181,-0.146484488,0.279652205,0.918857244,-0.785689527,0.066583858,0.066583858,1.13192559,0.279652205,-0.146484488,-0.572621181,-0.359552835,0.918857244,-0.572621181,0.066583858,-1.358310708,-0.506037323,-0.932174015,-0.07990063,2.050782834,-0.292968976,1.198509448,-0.07990063,-1.145242362,-0.506037323,-0.292968976,0.772372756,1.411577795,-0.292968976,0.985441102,-0.932174015,-1.650667113,1.310130628,1.394079557,-0.56614923,-2.078002315,1.863549025,0.536559363,-0.751012654,-3.94155134,1.287572017
381880354,3,4,2,6,7,1,6,3,1,4,4,4,0,4,3,4,56,4,10,4,5,5,9,11,8,7,10,3,6,7,7,11,5,15.513,9.175,17.896,15.69,17.754,16.456,22.022,15.188,1.298,6.834,40,1.4,-0.10976426,0.10976426,-0.32929278,0.5488213,0.76834982,-0.5488213,0.5488213,-0.10976426,-0.5488213,0.10976426,0.10976426,0.10976426,-0.76834982,0.10976426,-0.10976426,0.10976426,-0.65858556,0.65858556,-0.65858556,-0.43905704,-0.43905704,0.43905704,0.87811408,0.21952852,-2.22E-16,0.65858556,-0.87811408,-0.21952852,-1.11E-16,-1.53E-16,0.87811408,-0.43905704,0.130838998,-1.260532762,0.653975461,0.169695546,0.034246449,-0.25070157,0.971194172,-0.529063733,0.284948019,1.500257906
