UserID,Gender,CSIPPA,CSIPBC,CSIPDE,CSIPFG,CSIPHI,CSIPJK,CSIPLM,CSIPNO,CSIPTOT,CSIPPA.ip,CSIPBC.ip,CSIPDE.ip,CSIPFG.ip,CSIPHI.ip,CSIPJK.ip,CSIPLM.ip,CSIPNO.ip
1068530679,0,0,4,18,18,20,17,16,5,98,-1.337082097,-0.900483861,0.627609964,0.627609964,0.845909082,0.518460405,0.409310846,-0.791334302
1074622982,0,9,10,19,20,23,11,16,8,116,-0.623752775,-0.510343179,0.510343179,0.623752775,0.963981561,-0.396933584,0.170114393,-0.73716237
1076537741,,5,3,17,18,15,8,8,3,77,-0.567754511,-0.813269975,0.905338274,1.028096007,0.65982281,-0.199481315,-0.199481315,-0.813269975
1078463103,0,7,1,0,1,1,5,8,9,32,0.56694671,-0.56694671,-0.755928946,-0.56694671,-0.56694671,0.188982237,0.755928946,0.944911183
1082426794,0,3,1,1,6,11,10,12,1,45,-0.381440082,-0.672061096,-0.672061096,0.05449144,0.781043976,0.635733469,0.926354484,-0.672061096
1082442875,0,6,1,6,2,17,13,13,3,61,-0.182989723,-0.746035025,-0.182989723,-0.633425965,1.055709941,0.605273699,0.605273699,-0.520816904
1088482417,,1,1,6,15,18,14,19,1,75,-0.941609516,-0.941609516,-0.379454581,0.632424302,0.969717263,0.519993315,1.08214825,-0.941609516
1090660947,,0,0,1,9,15,11,8,1,45,-0.817371603,-0.817371603,-0.672061096,0.490422962,1.362286005,0.781043976,0.345112455,-0.672061096
1091613163,,2,4,4,10,16,12,13,7,68,-0.903562461,-0.625543242,-0.625543242,0.208514414,1.04257207,0.486533633,0.625543242,-0.208514414
1097560630,0,0,0,0,0,2,0,0,0,2,-0.179605302,-0.179605302,-0.179605302,-0.179605302,1.257237114,-0.179605302,-0.179605302,-0.179605302
1097666141,0,1,4,8,15,17,15,18,7,85,-1.262634454,-0.869086053,-0.344354851,0.573924752,0.836290353,0.573924752,0.967473153,-0.475537652
1100441079,1,0,0,2,3,5,9,14,5,38,-0.64978629,-0.64978629,-0.376192062,-0.239394949,0.034199278,0.581387733,1.265373301,0.034199278
1100822823,0,3,2,8,11,11,3,6,2,46,-0.440705694,-0.60096231,0.360577386,0.841347234,0.841347234,-0.440705694,0.040064154,-0.60096231
1108218660,1,5,3,2,2,7,8,9,4,40,0,-0.348155312,-0.522232968,-0.522232968,0.348155312,0.522232968,0.696310624,-0.174077656
1108223169,,3,4,12,12,7,2,8,1,49,-0.435524208,-0.296156461,0.81878551,0.81878551,0.121946778,-0.574891954,0.261314525,-0.7142597
1109523884,0,3,4,13,11,15,12,7,3,68,-0.71153085,-0.582161605,0.582161605,0.323423114,0.840900096,0.452792359,-0.194053868,-0.71153085
1114463866,1,2,9,15,12,4,5,4,0,51,-0.563126144,0.337875686,1.110162969,0.724019327,-0.305697049,-0.176982502,-0.305697049,-0.820555238
1115219094,0,5,2,2,2,2,3,6,2,24,0.417028828,-0.208514414,-0.208514414,-0.208514414,-0.208514414,-5.55E-17,0.625543242,-0.208514414
1117901380,1,5,6,7,6,10,12,12,10,68,-0.621149557,-0.443678255,-0.266206953,-0.443678255,0.266206953,0.621149557,0.621149557,0.266206953
1119885406,,0,3,9,9,18,12,11,3,65,-1.057924996,-0.667306536,0.113930384,0.113930384,1.285785765,0.504548844,0.374342691,-0.667306536
1121833567,,12,10,17,17,12,19,18,7,112,-0.282842712,-0.565685425,0.424264069,0.424264069,-0.282842712,0.707106781,0.565685425,-0.989949494
1122749520,,2,7,19,15,14,17,16,3,93,-1.026849234,-0.49342106,0.786806556,0.360064017,0.253378382,0.573435286,0.466749652,-0.920163599
1127895700,1,6,12,14,10,2,5,8,12,69,-0.267066658,0.343371417,0.546850775,0.139892059,-0.674025374,-0.368806337,-0.063587299,0.343371417
1128494587,,23,22,19,21,20,19,16,22,162,0.562073743,0.357683291,-0.255488065,0.153292839,-0.051097613,-0.255488065,-0.868659422,0.357683291
1142003180,0,8,5,11,12,15,8,17,10,86,-0.314542589,-0.657679958,0.028594781,0.142973904,0.486111273,-0.314542589,0.71486952,-0.085784342
1145513612,0,2,3,6,9,12,19,20,5,76,-0.809923871,-0.701934021,-0.377964473,-0.053994925,0.269974624,1.02590357,1.133893419,-0.485954322
1146371270,0,6,9,15,15,3,3,10,6,67,-0.309567807,0.081465212,0.863531252,0.863531252,-0.700600827,-0.700600827,0.211809552,-0.309567807
1156552942,1,1,2,4,2,7,10,7,6,39,-0.618640485,-0.458991327,-0.139693013,-0.458991327,0.339254459,0.818201931,0.339254459,0.179605302
1157891627,0,3,3,12,20,17,14,13,4,86,-0.923420977,-0.923420977,0.148938867,1.102147617,0.744694336,0.387241055,0.268089961,-0.804269883
1158008733,0,1,7,13,15,21,17,10,3,87,-1.288519301,-0.505621498,0.277276305,0.53824224,1.321140043,0.799208174,-0.114172596,-1.027553367
1159446906,1,1,0,1,5,2,3,4,1,17,-0.318397112,-0.601416767,-0.318397112,0.813681508,-0.035377457,0.247642198,0.530661853,-0.318397112
1163695010,0,4,5,5,0,19,22,19,4,78,-0.536336028,-0.443060197,-0.443060197,-0.909439352,0.862801436,1.142628929,0.862801436,-0.536336028
1163787635,,8,15,21,21,12,8,6,7,98,-0.458455906,0.296647939,0.943879807,0.943879807,-0.026967994,-0.458455906,-0.674199862,-0.566327884
1166430717,,0,0,0,0,0,0,0,0,0,-0.610373238,-0.6310539,-0.182039364,0.015316277,0.174385646,0.094316765,0.474075954,-0.506084932
1169497013,0,4,7,19,16,8,7,15,11,87,-0.806125848,-0.454361842,0.952694184,0.600930178,-0.337107173,-0.454361842,0.483675509,0.014656834
1172045516,0,0,2,0,5,17,14,14,3,55,-0.800640769,-0.567727091,-0.800640769,-0.218356573,1.179125496,0.829754979,0.829754979,-0.451270252
1179908387,1,0,1,10,3,5,1,10,1,31,-0.559399129,-0.415038063,0.884211526,-0.126315932,0.162406199,-0.415038063,0.884211526,-0.415038063
1182164007,1,5,15,22,24,13,6,8,5,98,-0.821229934,0.311501009,1.10441267,1.330958859,0.084954821,-0.70795684,-0.481410651,-0.821229934
1185069220,,3,4,2,8,7,6,11,3,44,-0.430331483,-0.25819889,-0.602464076,0.430331483,0.25819889,0.086066297,0.946729262,-0.430331483
1197983555,1,2,4,5,5,0,4,7,1,28,-0.284747399,0.0949158,0.284747399,0.284747399,-0.664410597,0.0949158,0.664410597,-0.474578998
1204662340,0,1,0,3,2,1,3,5,0,15,-0.25819889,-0.553283335,0.331970001,0.036885556,-0.25819889,0.331970001,0.922138892,-0.553283335
1211583326,0,3,3,0,0,2,5,4,2,19,0.135233954,0.135233954,-0.513889026,-0.513889026,-0.081140373,0.567982608,0.351608281,-0.081140373
1212505895,0,10,4,8,6,7,17,23,13,88,-0.104828484,-0.733799386,-0.314485451,-0.524142418,-0.419313935,0.628970902,1.257941804,0.209656967
1213501292,0,5,5,16,15,12,12,10,4,79,-0.707455711,-0.707455711,0.888854612,0.743735491,0.308378131,0.308378131,0.01813989,-0.852574832
1217621066,0,0,5,2,3,4,1,4,4,23,-0.631382259,0.466673844,-0.192159818,0.027451403,0.247062623,-0.411771038,0.247062623,0.247062623
1219639999,1,1,8,16,18,22,13,10,3,91,-1.12131451,-0.364764961,0.499863095,0.716020109,1.148334137,0.175627574,-0.148607947,-0.905157496
1220201598,,9,2,12,6,6,7,12,3,57,0.254603255,-0.695915565,0.661968464,-0.152761953,-0.152761953,-0.01697355,0.661968464,-0.560127162
1220881366,0,0,0,2,3,7,11,9,5,37,-0.775049716,-0.775049716,-0.439893082,-0.272314765,0.397998503,1.068311771,0.733155137,0.062841869
1223083751,0,9,8,8,8,15,11,14,12,85,-0.362371538,-0.585369407,-0.585369407,-0.585369407,0.975615678,0.083624201,0.752617809,0.30662207
1227393863,0,7,14,14,18,16,17,15,6,107,-0.703531935,0.068973719,0.068973719,0.510405522,0.28968962,0.400047571,0.17933167,-0.813889886
1234279123,,7,7,6,13,6,9,15,11,74,-0.310714506,-0.310714506,-0.448809842,0.51785751,-0.448809842,-0.034523834,0.794048182,0.241666838
1237269131,0,11,12,11,9,15,15,9,10,92,-0.062622429,0.062622429,-0.062622429,-0.313112146,0.438357004,0.438357004,-0.313112146,-0.187867287
1242049379,0,6,3,14,13,9,11,14,3,73,-0.3977283,-0.779547468,0.620456148,0.493183092,-0.015909132,0.23863698,0.620456148,-0.779547468
1244009943,0,5,5,6,22,12,16,18,9,93,-0.714976918,-0.714976918,-0.607055873,1.119680833,0.040470392,0.472154568,0.687996657,-0.283292741
1249442777,1,9,4,19,13,8,4,8,7,72,1.39E-17,-0.512989176,1.025978352,0.410391341,-0.102597835,-0.512989176,-0.102597835,-0.20519567
1251016344,,7,4,5,12,16,16,22,10,92,-0.517036491,-0.861727484,-0.746830487,0.057448499,0.517036491,0.517036491,1.206418478,-0.172345497
1252993136,0,6,10,10,11,14,14,15,7,87,-0.596760159,-0.107110798,-0.107110798,0.015301543,0.382538564,0.382538564,0.504950904,-0.474347819
1254256204,1,24,21,21,21,18,18,21,17,161,0.444538684,0.100379703,0.100379703,0.100379703,-0.243779278,-0.243779278,0.100379703,-0.358498938
1256502887,0,3,2,0,3,14,13,15,7,57,-0.506853245,-0.629726759,-0.875473787,-0.506853245,0.844755409,0.721881895,0.967628923,-0.015359189
1257284845,0,0,2,18,24,19,12,8,1,84,-1.040931354,-0.842658715,0.743522396,1.338340312,0.842658715,0.148704479,-0.247840799,-0.941795034
1260742921,0,3,0,0,0,10,8,10,5,36,-0.197385508,-0.592156525,-0.592156525,-0.592156525,0.723746864,0.460566186,0.723746864,0.065795169
1262110263,0,8,14,17,13,12,11,10,5,90,-0.482143312,0.407967418,0.853022783,0.25961563,0.111263841,-0.037087947,-0.185439735,-0.927198677
1262894064,,5,6,10,14,8,11,15,6,75,-0.491885568,-0.379454581,0.070269367,0.519993315,-0.154592607,0.182700354,0.632424302,-0.379454581
1262981271,,0,0,0,1,7,5,6,0,19,-0.53978144,-0.53978144,-0.53978144,-0.312505044,1.051153331,0.596600539,0.823876935,-0.53978144
1265130052,1,2,3,4,5,3,2,9,6,34,-0.411220496,-0.228455831,-0.045691166,0.137073499,-0.228455831,-0.411220496,0.868132159,0.319838164
1267138882,0,5,5,7,3,10,6,7,10,53,-0.231884202,-0.231884202,0.053511739,-0.517280143,0.48160565,-0.089186232,0.053511739,0.48160565
1267317931,1,5,3,11,11,5,9,8,6,58,-0.219121488,-0.413896144,0.36520248,0.36520248,-0.219121488,0.170427824,0.073040496,-0.12173416
1269873095,1,1,1,0,0,4,9,9,3,27,-0.469314664,-0.469314664,-0.666920838,-0.666920838,0.123503859,1.11153473,1.11153473,-0.074102315
1274300164,0,2,0,12,16,19,14,18,7,88,-0.953998092,-1.165997668,0.105999788,0.52999894,0.847998304,0.317999364,0.741998516,-0.423999152
1282235253,0,1,4,0,11,14,14,19,8,71,-0.879164869,-0.544244919,-0.990804852,0.237234965,0.572154915,0.572154915,1.130354831,-0.097684985
1289719359,,1,4,10,15,8,7,13,5,63,-0.895167305,-0.504548844,0.276688076,0.927718843,0.016275769,-0.113930384,0.667306536,-0.374342691
1293173741,0,3,6,5,21,19,8,12,10,84,-0.774596669,-0.464758002,-0.568037557,1.084435337,0.877876225,-0.25819889,0.154919334,-0.051639778
1305668499,,7,14,21,11,11,12,3,1,80,-0.363803438,0.48507125,1.333945938,0.121267813,0.121267813,0.242535625,-0.848874688,-1.091410313
1310458602,,6,4,3,3,8,5,8,4,41,0.183512877,-0.235945127,-0.445674129,-0.445674129,0.602970881,-0.026216125,0.602970881,-0.235945127
1311706457,1,6,13,17,17,15,7,8,3,86,-0.610998809,0.289420489,0.803945802,0.803945802,0.546683145,-0.482367481,-0.353736153,-0.996892794
1320728048,0,2,5,11,13,17,20,20,11,99,-1.241297148,-0.882367852,-0.164509261,0.074776937,0.553349331,0.912278627,0.912278627,-0.164509261
1322412323,1,0,0,1,2,15,22,19,9,68,-0.834497179,-0.834497179,-0.736321041,-0.638144902,0.638144902,1.325377873,1.030849457,0.049088069
1325968502,0,7,0,3,5,12,4,16,13,60,-0.051639778,-0.774596669,-0.464758002,-0.25819889,0.464758002,-0.361478446,0.877876225,0.568037557
1326144264,1,24,23,21,20,19,20,12,20,159,0.80922225,0.613047159,0.220696977,0.024521886,-0.171653204,0.024521886,-1.54487884,0.024521886
1332057048,0,1,2,3,1,3,4,10,4,28,-0.512989176,-0.307793506,-0.102597835,-0.512989176,-0.102597835,0.102597835,1.333771858,0.102597835
1332817394,1,1,10,20,20,10,6,4,7,78,-1.085826085,0.031023602,1.2719677,1.2719677,0.031023602,-0.465354036,-0.713542856,-0.341259627
1332917249,1,1,5,7,5,1,6,6,0,31,-0.415038063,0.162406199,0.45112833,0.162406199,-0.415038063,0.306767264,0.306767264,-0.559399129
1333084439,0,10,8,18,8,6,12,15,6,83,-0.043197899,-0.273586693,0.878357278,-0.273586693,-0.503975487,0.187190895,0.532774086,-0.503975487
1334427899,0,6,2,13,4,14,18,22,10,89,-0.514473252,-0.916013351,0.188221922,-0.715243302,0.288606946,0.690147046,1.091687145,-0.112933153
1337349096,,0,2,9,14,20,11,7,1,64,-0.92998111,-0.697485832,0.116247639,0.697485832,1.394971665,0.348742916,-0.116247639,-0.813733471
1338556436,0,9,1,0,0,0,5,11,10,36,0.680336051,-0.529150262,-0.680336051,-0.680336051,-0.680336051,0.075592895,0.98270763,0.831521841
1340487473,,0,0,1,9,14,12,5,0,41,-0.692729668,-0.692729668,-0.557562904,0.523771213,1.199605035,0.929271506,-0.016895846,-0.692729668
1347127804,0,0,1,9,17,16,7,6,1,57,-0.875473787,-0.752600273,0.230387839,1.213375951,1.090502437,-0.015359189,-0.138232703,-0.752600273
1353760327,0,2,0,3,1,6,5,4,3,24,-0.21821789,-0.654653671,-4.16E-17,-0.43643578,0.654653671,0.43643578,0.21821789,0
1354279660,,4,6,10,14,12,8,14,4,72,-0.821994937,-0.493196962,0.164398987,0.821994937,0.493196962,-0.164398987,0.821994937,-0.821994937
1356609652,,4,2,4,5,16,18,16,8,73,-0.622714969,-0.865725689,-0.622714969,-0.50120961,0.835349349,1.078360069,0.835349349,-0.13669353
1360876144,1,2,3,6,14,8,3,7,6,49,-0.517714738,-0.392208135,-0.015688325,0.988364501,0.235324881,-0.392208135,0.109818278,-0.015688325
1365438080,0,1,1,2,8,15,18,20,9,74,-0.799662289,-0.799662289,-0.702733527,-0.121160953,0.557340383,0.84812667,1.041984195,-0.024232191
1369985067,1,1,5,7,10,3,3,3,2,34,-0.575086142,0.132712187,0.486611351,1.017460097,-0.221186978,-0.221186978,-0.221186978,-0.39813656
1370190833,,7,4,10,10,19,13,16,14,93,-0.682963779,-1.125967311,-0.239960247,-0.239960247,1.08905035,0.203043286,0.646046818,0.35071113
1373843494,0,0,2,17,21,17,16,8,1,82,-1.099310286,-0.884810718,0.723936042,1.152935178,0.723936042,0.616686258,-0.241312014,-0.992060502
1374601676,0,2,2,2,4,12,9,17,6,54,-0.682500148,-0.682500148,-0.682500148,-0.395131664,0.754342269,0.323289544,1.472763477,-0.107763181
1375682065,0,2,7,12,20,20,23,20,3,107,-1.084024896,-0.607530436,-0.131035976,0.631355159,0.631355159,0.917251835,0.631355159,-0.988726004
1377363076,0,3,2,9,8,6,11,5,3,47,-0.389494978,-0.524971492,0.423364106,0.287887592,0.016934564,0.694317135,-0.11854195,-0.389494978
1380090120,0,1,1,0,0,0,2,3,0,7,0.050062617,0.050062617,-0.350438322,-0.350438322,-0.350438322,0.450563557,0.851064496,-0.350438322
1384438996,,0,0,10,12,17,11,18,3,71,-1.016466195,-1.016466195,0.128847828,0.357910632,0.930567643,0.24337923,1.045099045,-0.672871988
1385462755,0,5,0,1,1,7,8,12,10,44,-0.068199434,-0.750193773,-0.613794906,-0.613794906,0.204598302,0.34099717,0.886592641,0.613794906
1388616789,0,0,5,9,16,23,16,17,3,89,-1.234326628,-0.679573087,-0.235770255,0.540884702,1.317539659,0.540884702,0.65183541,-0.901474503
1389016453,0,2,1,6,7,8,8,9,5,46,-0.697109119,-0.883004883,0.046473941,0.232369706,0.418265471,0.418265471,0.604161236,-0.139421824
1390055075,0,10,4,6,8,21,19,20,16,104,-0.346410162,-1.039230485,-0.808290377,-0.577350269,0.923760431,0.692820323,0.808290377,0.346410162
1395532516,0,0,2,3,9,12,5,16,5,52,-0.746830487,-0.517036491,-0.402139493,0.287242495,0.631933489,-0.172345497,1.09152148,-0.172345497
1397430771,1,6,1,2,1,2,3,4,3,22,0.589086231,-0.317200278,-0.135942976,-0.317200278,-0.135942976,0.045314325,0.226571627,0.045314325
1403538799,0,4,4,4,1,4,10,17,12,56,-0.372104204,-0.372104204,-0.372104204,-0.744208408,-0.372104204,0.372104204,1.240347346,0.620173673
1404808786,,14,10,14,14,9,23,23,10,117,-0.065478464,-0.484540634,-0.065478464,-0.065478464,-0.589306177,0.877411419,0.877411419,-0.484540634
1409690161,,0,4,6,12,15,5,12,5,59,-1.036684339,-0.474414867,-0.193280131,0.650124077,1.071826181,-0.333847499,0.650124077,-0.333847499
1412035230,1,12,5,1,1,3,7,12,6,47,0.729557735,-0.104222534,-0.580668402,-0.580668402,-0.342445468,0.1340004,0.729557735,0.014888933
1413138689,0,23,22,21,23,20,19,20,18,166,0.446113437,0.247840799,0.04956816,0.446113437,-0.148704479,-0.346977118,-0.148704479,-0.545249757
1414148015,0,7,7,6,12,10,6,16,5,69,-0.212260811,-0.212260811,-0.342882849,0.440849378,0.179605302,-0.342882849,0.963337529,-0.473504887
1423441219,0,0,6,18,22,22,15,16,3,102,-1.333361813,-0.705897431,0.549031335,0.967340923,0.967340923,0.235299144,0.339876541,-1.019629622
1423574676,,2,2,4,5,6,4,8,2,33,-0.501084835,-0.501084835,-0.029475579,0.20632905,0.442133678,-0.029475579,0.913742935,-0.501084835
1424064599,,4,2,4,6,6,11,19,3,55,-0.326085354,-0.55292734,-0.326085354,-0.099243369,-0.099243369,0.467861595,1.375229538,-0.439506347
1426241590,0,3,3,9,16,3,7,11,1,53,-0.47149797,-0.47149797,0.308912463,1.219391302,-0.47149797,0.048775652,0.569049274,-0.731634781
1428717855,1,13,10,11,6,5,1,2,3,51,0.91556389,0.500968921,0.639167244,-0.051824371,-0.190022694,-0.742815986,-0.604617663,-0.46641934
1442426172,,2,1,8,9,6,5,9,5,45,-0.515968496,-0.658304632,0.338048325,0.480384461,0.053376051,-0.088960085,0.480384461,-0.088960085
1448873684,,6,4,8,6,1,11,17,5,58,-0.159475233,-0.414635606,0.09568514,-0.159475233,-0.797376165,0.478425699,1.243906818,-0.287055419
1457532094,,2,5,11,14,11,13,11,3,70,-1.103190093,-0.612883385,0.367730031,0.858036739,0.367730031,0.694601169,0.367730031,-0.939754523
1463076669,0,4,0,13,12,6,5,12,0,52,-0.354440603,-0.921545567,0.921545567,0.779769326,-0.070888121,-0.212664362,0.779769326,-0.921545567
1463424283,1,2,6,9,13,11,10,14,0,65,-0.649305701,-0.225269325,0.092757957,0.516794333,0.304776145,0.198767051,0.622803427,-0.861323889
1467272015,0,0,1,0,0,1,5,5,2,14,-0.529150262,-0.226778684,-0.529150262,-0.529150262,-0.226778684,0.98270763,0.98270763,0.075592895
1467936659,,7,11,21,8,4,4,3,4,62,-0.090992685,0.394301637,1.607537444,0.030330895,-0.454963427,-0.454963427,-0.576287008,-0.454963427
1469599596,0,0,1,1,0,0,1,4,1,8,-0.377964473,-6.94E-17,-4.16E-17,-0.377964473,-0.377964473,-5.55E-17,1.133893419,-6.94E-17
1474498646,1,0,0,3,0,1,2,2,0,8,-0.377964473,-0.377964473,0.755928946,-0.377964473,-6.94E-17,0.377964473,0.377964473,-0.377964473
1479181014,0,7,0,6,8,18,20,23,13,95,-0.513914732,-1.251843579,-0.619333139,-0.408496326,0.645687741,0.856524554,1.172779774,0.118595707
1480223413,0,24,22,17,16,16,17,15,20,147,0.945954477,0.609615107,-0.231233317,-0.399403001,-0.399403001,-0.231233317,-0.567572686,0.273275738
1482929758,,2,2,8,5,4,3,5,1,30,-0.319838164,-0.319838164,0.776749826,0.228455831,0.045691166,-0.137073499,0.228455831,-0.502602829
1485251709,1,1,1,1,0,0,3,7,3,16,-0.288675135,-0.288675135,-0.288675135,-0.577350269,-0.577350269,0.288675135,1.443375673,0.288675135
1488730964,1,9,8,7,5,5,3,1,5,43,0.603250965,0.436836906,0.270422846,-0.062405272,-0.062405272,-0.395233391,-0.728061509,-0.062405272
1494593352,1,6,10,17,14,17,16,13,10,103,-1.126680216,-0.471157181,0.67600813,0.184365854,0.67600813,0.512127371,0.020485095,-0.471157181
1498960338,,1,1,5,6,3,5,9,2,32,-0.416025147,-0.416025147,0.138675049,0.277350098,-0.138675049,0.138675049,0.693375245,-0.277350098
1502725190,1,6,4,3,7,7,1,6,3,37,0.282983069,-0.128628668,-0.334434537,0.488788938,0.488788938,-0.746046274,0.282983069,-0.334434537
1503324408,0,4,4,11,15,22,20,20,12,108,-1.02590357,-1.02590357,-0.269974624,0.161984774,0.91791372,0.701934021,0.701934021,-0.161984774
1503556608,0,3,1,9,8,15,19,16,9,80,-0.802955069,-1.032370802,-0.114707867,-0.229415734,0.573539335,1.032370802,0.688247202,-0.114707867
1505886352,1,7,9,6,11,14,12,8,6,73,-0.289889732,-0.017052337,-0.42630843,0.255785058,0.665041151,0.392203756,-0.153471035,-0.42630843
1508590162,,5,11,20,20,15,13,12,7,103,-1.122319084,-0.26721883,1.015431552,1.015431552,0.302848007,0.017814589,-0.12470212,-0.837285666
1509990557,1,1,6,14,8,17,15,17,5,83,-1.125689696,-0.525321858,0.435266683,-0.285174723,0.795487385,0.55534025,0.795487385,-0.645395426
1512240624,1,0,4,4,3,2,2,2,0,17,-0.601416767,0.530661853,0.530661853,0.247642198,-0.035377457,-0.035377457,-0.035377457,-0.601416767
1513818026,0,9,11,19,24,21,10,10,5,109,-0.525841988,-0.298450858,0.611113661,1.179591486,0.838504791,-0.412146423,-0.412146423,-0.980624247
1514607750,,5,6,1,1,14,19,21,11,78,-0.521576649,-0.411771038,-0.96079909,-0.96079909,0.466673844,1.015701895,1.235313115,0.137257013
1514792724,1,5,13,18,20,10,7,6,3,82,-0.632312167,0.331211135,0.933413199,1.174294024,-0.030110103,-0.391431341,-0.511871754,-0.873192992
1515385815,1,17,9,15,14,12,12,17,8,104,0.402015126,-0.402015126,0.201007563,0.100503782,-0.100503782,-0.100503782,0.402015126,-0.502518908
1516263353,,0,3,10,12,9,6,13,0,53,-0.774817368,-0.423956673,0.394718282,0.628625412,0.277764717,-0.073095978,0.745578977,-0.774817368
1516389544,0,10,8,11,3,8,2,12,10,64,0.226455407,-2.78E-17,0.33968311,-0.566138517,0,-0.67936622,0.452910814,0.226455407
1522569249,0,19,12,10,16,16,19,23,21,136,0.234082294,-0.585205736,-0.81928803,-0.117041147,-0.117041147,0.234082294,0.702246883,0.468164589
1522741384,,5,4,16,14,9,12,20,4,84,-0.539968763,-0.638144902,0.539968763,0.343616486,-0.147264208,0.147264208,0.932673318,-0.638144902
1526140566,,7,2,10,17,13,6,16,8,79,-0.340041785,-0.931418801,0.014784425,0.842712249,0.369610635,-0.458317188,0.724436846,-0.221766381
1526500470,0,5,9,9,21,15,11,12,7,89,-0.770246046,-0.26722822,-0.26722822,1.241825259,0.487298519,-0.015719307,0.110035149,-0.518737133
1531602691,,2,0,3,4,9,13,16,7,54,-0.655952846,-0.932143518,-0.51785751,-0.379762174,0.310714506,0.86309585,1.277381858,0.034523834
1535967613,1,6,14,11,20,19,14,16,6,106,-0.770938577,0.079752267,-0.2392568,0.717770399,0.611434044,0.079752267,0.292424978,-0.770938577
1536487422,0,0,0,1,2,20,13,10,8,54,-0.793089219,-0.793089219,-0.67559452,-0.558099821,1.556804763,0.734341869,0.381857772,0.146868374
1536706088,1,1,1,9,5,7,5,2,1,31,-0.564003386,-0.564003386,1.005397341,0.220696977,0.613047159,0.220696977,-0.367828295,-0.564003386
1539018909,,2,3,4,17,20,16,20,10,92,-1.02590357,-0.91791372,-0.809923871,0.593944172,0.91791372,0.485954322,0.91791372,-0.161984774
1542006642,,1,0,0,0,5,4,10,0,20,-0.295598783,-0.492664639,-0.492664639,-0.492664639,0.492664639,0.295598783,1.477993917,-0.492664639
1546092429,1,0,6,12,14,12,10,6,4,64,-0.894427191,-0.223606798,0.447213595,0.670820393,0.447213595,0.223606798,-0.223606798,-0.447213595
1550117495,1,1,0,1,7,10,8,14,4,45,-0.672061096,-0.817371603,-0.672061096,0.199801947,0.635733469,0.345112455,1.216975498,-0.236129574
1561990880,,8,8,7,8,10,11,15,5,72,-0.156173762,-0.156173762,-0.312347524,-0.156173762,0.156173762,0.312347524,0.937042571,-0.624695048
1562542524,,2,1,2,6,12,17,19,3,62,-0.627609964,-0.736759523,-0.627609964,-0.191011728,0.463885625,1.00963342,1.227932538,-0.518460405
1571074005,1,13,10,21,23,22,17,17,3,126,-0.307579519,-0.643120812,0.587197263,0.810891458,0.699044361,0.139808872,0.139808872,-1.426050495
1571189028,1,4,6,11,13,14,9,7,0,64,-0.648885685,-0.324442842,0.486664263,0.811107106,0.973328527,0.162221421,-0.162221421,-1.297771369
1572342902,1,2,3,4,2,5,11,13,9,49,-0.544062817,-0.412168801,-0.280274785,-0.544062817,-0.148380768,0.642983329,0.906771362,0.379195297
1572531385,1,2,4,8,9,14,20,22,8,87,-0.975720358,-0.755839714,-0.316078426,-0.206138104,0.343563506,1.003205439,1.223086083,-0.316078426
1574294239,0,5,3,5,14,21,14,15,9,86,-0.666456726,-0.898267761,-0.666456726,0.376692932,1.188031555,0.376692932,0.49259845,-0.202834656
1576019676,0,1,0,3,2,2,2,10,4,24,-0.43643578,-0.654653671,1.39E-17,-0.21821789,-0.21821789,-0.21821789,1.527525232,0.21821789
1576534085,0,5,3,6,5,0,2,3,3,27,0.349568477,-0.080669649,0.56468754,0.349568477,-0.726026837,-0.295788711,-0.080669649,-0.080669649
1581211483,0,10,11,18,12,7,4,9,5,76,0.060745674,0.182237022,1.032676457,0.30372837,-0.30372837,-0.668202413,-0.060745674,-0.546711065
1585620784,0,4,14,19,23,20,13,17,5,115,-1.143224661,-0.041321373,0.509630271,0.950391586,0.619820599,-0.151511702,0.289249613,-1.033034332
1586667862,1,23,24,24,23,23,20,20,17,174,0.287242495,0.517036491,0.517036491,0.287242495,0.287242495,-0.402139493,-0.402139493,-1.09152148
1590528045,1,1,3,17,19,16,8,3,1,68,-0.791669721,-0.580557795,0.897225684,1.108337609,0.791669721,-0.052777981,-0.580557795,-0.791669721
1590773000,0,4,8,10,3,5,8,13,10,61,-0.498593944,0.051578684,0.326664998,-0.636137101,-0.361050787,0.051578684,0.739294468,0.326664998
1595040213,1,3,3,14,10,5,2,8,3,48,-0.387298335,-0.387298335,1.032795559,0.516397779,-0.129099445,-0.516397779,0.25819889,-0.387298335
1595157579,0,4,1,1,1,0,1,4,0,12,0.800640769,-0.160128154,-0.160128154,-0.160128154,-0.480384461,-0.160128154,0.800640769,-0.480384461
1600521280,0,0,4,7,10,12,14,10,2,59,-1.291489225,-0.591020493,-0.065668944,0.459682605,0.809916971,1.160151338,0.459682605,-0.941254859
1605033886,0,2,0,0,0,1,1,6,0,10,0.212664362,-0.354440603,-0.354440603,-0.354440603,-0.070888121,-0.070888121,1.34687429,-0.354440603
1606146203,0,1,0,1,3,18,17,20,10,70,-0.838450516,-0.94663768,-0.838450516,-0.62207619,1.000731262,0.892544098,1.217105588,0.135233954
1606631467,0,1,0,1,3,17,11,15,2,50,-0.614729234,-0.731820516,-0.614729234,-0.380546669,1.258731288,0.556183592,1.024548723,-0.497637951
